Rating,User,Category,Age,Date,Review,Review_cate
5,bib*****,가족여행으로 좋아요,30대,2024.12.06,"3박4일 오사카,교토,고베 알찬 일정으로 다녀올수있어서 만족스럽습니다. 음식도 전반적으로 맛있었고 쾌적한 버스로 이동할수있어 편하게 여행했습니다. 특히 저희 팀 가이드해주신 정영재 가이드님 덕분에 여행에 더 만족할수있었습니다. 정말 친절하시고 잘챙겨주셔서 감사합니다. 가이드님 덕분에 즐겁게 여행했고 여행장소에 대해 자세히 설명해주셔서 재미가 배가되었습니다! 다음번에 또 기회가 된다면 가이드님의 투어상품을 이용하고싶습니다! 감사했습니다 가이드님~~^^","일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요
가이드가 전문적이에요"
5,푸딩이,가족여행으로 좋아요,40대,2024.12.05,"폭설로 첫날은 비행기안에서 보냈어요.다행히 다음날부터 재미있게 놀았어요 1일 자유일정은 주유패스로 오사카성,하늘정원,도톤보리 크루즈등 무료입장,할인 받았어요.","객실이 깨끗해요
즐길 거리가 다양해요
식당이 청결해요
가격만큼 가치 있어요
가이드가 전문적이에요"
5,uni******,가족여행으로 좋아요,40대,2024.12.05,가이드분이 설명을 잘 해주셔서 넘 유익하기도 했구요... 가방을 분실했었는데..그에대한 대책도 같이 잘 세워주셔서 무사히 찾을 수 있었습니다....돌발상황 대처도 너무 잘 해주셨어요 중간중간 주어지는 자유시간을 이용하는 팁도 잘 알려주시고.. 맛집 설명도 잘 해주시고 ...다음에 또 만나고 싶은 가이드님이십니다...여행 내내 즐거웠고 ..마무리까지 좋았습니다,"호텔이 관광지와 가까워요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 전문적이에요"
5,hyo*******,가족여행으로 좋아요,50대,2024.12.03,"즐거운 여행이였어요 그중에 유니버셜스튜디오까지 꽉꽉 ~, 알차게 친절한 가이드님까지 최고였어요","객실이 깨끗해요
호텔 부대시설이 좋아요
호텔이 시내에 있어요
호텔에서 쉬기 좋아요
일정이 알차요"
5,dms*******,기타,50대,2024.12.01,여행 떠나는날 갑작스런 폭설 때문에 결항 된 비행기들이 있어서 우리가 타고 갈 비행기도 결항 될까봐 걱정 했는데 무사히 오사카로 출발하게 되었고 2박3일 여행은 시작되었습니다. 관광지명소를 다닐 때 마다 친절하고 배려 깊게 보살펴 준 심다미가이드님께도 정말 감사해요.~ 깨끗한 숙소와 식사도 세심히 신경써 주신것 같았어요. 다음에도. 하나투어에서 여행하고 싶어요.~ 여행상담 및 오사카행 비행기 좌석예약까지 도와주신 김경호 (명일동점)점장님께도 정말 감사해요~,"객실이 깨끗해요
일정이 여유로워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,jein55,친구모임으로 좋아요,40대,2024.11.29,오사카 교토 잘다녀왔습니다,"호텔에서 쉬기 좋아요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 전문적이에요"
4,pyr*****,가족여행으로 좋아요,50대,2024.11.29,가이드가 날씨요정^^ 친절하고 열정적~~~,"일정이 여유로워요
가이드가 열정적이에요
가이드가 배려 깊고 세심해요
가이드가 재밌어요
식당 뷰가 좋아요"
4,san******,가족여행으로 좋아요,50대,2024.11.29,2박3일 여행은 좀 빠듯한것같아요 엄청 바삐 다닌듯하네요ㅎㅎ 다음에는 좀 여유있게 오고싶은맘이 드네요^^,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 전문적이에요"
5,dae*****,가족여행으로 좋아요,50대,2024.11.27,하나투어 와 함께라서 행복합니다 예약 해주신 이주연 실장님과 인솔해주신 정종환 가이드님 덕분에 즐겁고 추억이 가득한 여행 이였습니다 고맙고 감사합니다,"객실이 깨끗해요
현지 음식이 맛있어요
가이드가 열정적이에요"
5,rst***,가족여행으로 좋아요,40대,2024.11.26,"여행기간 : 2024. 11. 21.(목) ~ 11. 23.(토) 가이드 : 박향옥 저에게는 20년 만의 오사카 여행과 아내의 첫 일본 여행을 위해 여러 여행사의 상품을 비교해 가며 출발과 도착 시간, 내용이 알찬 하나투어의 이 상품을 찾게 되었습니다. 오사카 여행은 도톤보리 글리코 사인으로 시작해서 오사카성으로 마무리를 짓는게 정석이라 생각하고 있습니다. 이 여행의 안내를 맡으신 박향옥 가이드님께서는 여행 내 내 일본에 대해 많은 것을 알려주셨으며 여행객의 안전과 편의를 위해 잠시도 쉬지 않으셨습니다. 덕분에 먹고 사진만 찍고 ...","호텔이 시내에 있어요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 열정적이에요"
5,jun******,가족여행으로 좋아요,20대,2024.11.25,박향옥 가이드님께 가이드 받으며 2박 3일 여행 잘 다녀왔습니다! 어머니 모시고 가는 여행이었고 가이드님께서 일본 오사카와 교토에 대하여 설명도 세심하게 해주셔서 귀에 쏙쏙 들어온 여행이었습니다! 패키지라 사람이 많다보니 인솔하시는게 쉽진 않으셨을텐데 모든 일정을 소화해주셨고 꽉꽉 담아서 일본을 보고 왔습니다 재밌게 잘 다녀왔습니다 감사합니다!,"호텔이 시내에 있어요
호텔이 관광지와 가까워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
5,nan*****,가족여행으로 좋아요,40대,2024.11.11,교토숙소는 너무 좋았어요^^ 오사카숙소는 진짜 별로였고요.. 다음엔 교토만 다시 가보고 싶네요,"일정이 알차요
가격만큼 가치 있어요
가격이 합리적이에요
가이드가 전문적이에요"
4,jin*******,커플여행으로 좋아요,30대,2024.11.11,가이드분이 설명도 잘해주시고 상황에 따라 대응도 잘해주셨어요.,"객실이 깨끗해요
호텔 부대시설이 좋아요
일정이 알차요
현지 음식이 맛있어요
가이드가 열정적이에요"
5,jda****,가족여행으로 좋아요,40대,2024.11.09,모녀여행으로 다녀왔어요😊 날씨도 좋고 김영미 가이드님의 일본 역사이야기도 의미있고 좋았어요 가족여행 / 친구와의 여행으로 추천드려요!!,"일정이 여유로워요
가격이 합리적이에요
호텔에서 쉬기 좋아요
식당이 청결해요
가이드가 열정적이에요"
4,gka*****,가족여행으로 좋아요,50대,2024.11.08,"가족들과 여행에서 즐거운 시간을 보냈으며, 짧은 시간으로 즐겁고 유익한 시간었습니다. 해마다 가까운 여행지로 여행계획을 세우려고 하는데 하나 투어가 맞춤여행사로는 최고입니다","호텔이 시내에 있어요
일정이 여유로워요
현지 음식이 다양해요
가격만큼 가치 있어요
가이드가 열정적이에요"
5,ks5***,가족여행으로 좋아요,80대,2024.11.08,손녀를 데리고 방학동안 추억을 만들어 주려 했는데 아주 즐겁고 편안한 여행이었다.,"객실이 깨끗해요
일정이 여유로워요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 열정적이에요"
5,sum*****,가족여행으로 좋아요,70대,2024.11.08,가족과 함께한 오사카 교토여행 즐겁고 만족스러웠습니다. 그리고 김영미 가이드님의 전문적인 해설과 세심한 배려 덕분에 더 알찬 여행이 되어 감사의 말씀을 전해드립니다,"일정이 여유로워요
현지 음식이 맛있어요
가이드가 배려 깊고 세심해요
객실이 깨끗해요
가격이 합리적이에요"
5,kjh*,가족여행으로 좋아요,60대,2024.11.07,여행중 가이드님께서 잘해주셔서 좋았습니다,"객실이 깨끗해요
즐길 거리가 다양해요
현지 음식이 다양해요
가격만큼 가치 있어요
가이드가 열정적이에요"
5,ipi*****,친구모임으로 좋아요,60대,2024.11.03,첫 일본 여행 넘 알차고 즐거웠어요 오사카와 교토 고베까지 전문적이고 열정적인 가이드님 덕분에 일본 역사와 다양한 이야기도 재미있고 음식도맛나고 숙소도 넓고 깨끗하고 편안하게 쉴 수 있었어요 오사카 도톤보리와 교토의 기요미즈데라와산넨자카의 돌담길 후시미 이나리 신사와 도게츠교 다리도 건너고 치쿠린의 대나무 숲도 거닐고 오사카성 공원도 구경하고 고베는 육갑산과기타노이진칸 등 두루 잘 다녀왔어요 다시 또 가고 싶네요^^,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 전문적이에요"
5,hou***,가족여행으로 좋아요,40대,2024.11.01,가이드님이 여행곳곳을 설명을 잘해주시고 숙소도 도심지와 가까워서 좋았음,"호텔이 관광지와 가까워요
호텔이 시내에 있어요
일정이 알차요
현지 음식이 다양해요
가격만큼 가치 있어요"
4,cho*******,나홀로 여행으로 좋아요,20대,2024.10.31,너무 재밌었고 가이드님도 너무 친절 하셨어요^^,"호텔이 관광지와 가까워요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 재밌어요"
5,yum****,가족여행으로 좋아요,50대,2024.10.26,해외에서 잠시 들어온 동생과 조카..오랫만에 가족여행이었어요. 볼거리 먹거리 즐길거리 모두 만족스러운 힐링과 휴식이 가득한 여행이었고 너무 만족해서 오고싶지 않았다는 ㅎ..여행전에 설레임과 행복감을 가슴 가득 품고 일상으로 복귀했네요..여행의 격을 높여주신 노성경 가이드님의 섬세한 설명..전 유적지 투어는 아는만큼 더 얻는게 많더라고요..다음에 다시 뵙게 되는 행운이 있기를..~~감사합니다..,"가이드가 배려 깊고 세심해요
가이드가 열정적이에요
가격이 합리적이에요
현지 음식이 맛있어요
일정이 여유로워요"
4,sin****,가족여행으로 좋아요,50대,2024.10.25,"노부모님(80대) 모시고 다녀왔습니다. 일정이 여유로운 편이라 노부모님이 일정 소화하는데 큰 무리없이 잘 진행되었으며, 같이 가신 일행분들의 배려로 잘 다녀왔습니다. 식사도 꽤 괜찮은 편이였는데, 호텔이 너무 노후된건 조금 아쉽긴 합니다.","호텔이 시내에 있어요
일정이 여유로워요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 열정적이에요"
5,ods****,가족여행으로 좋아요,30대,2024.10.21,부모님과 일본여행 하나투어덕에 정말 즐겁게 다녀왔습니다,"호텔에서 쉬기 좋아요
일정이 알차요
즐길 거리가 다양해요
가이드가 전문적이에요
가이드가 열정적이에요"
5,kim******,아동동반 여행으로 좋아요,40대,2024.10.19,아주 좋았습니다 가이드도 친절,"호텔이 시내에 있어요
일정이 알차요
현지 음식이 다양해요
가격이 합리적이에요
가이드가 전문적이에요"
5,꼼꼬미,가족여행으로 좋아요,60대,2024.10.18,짧은 기간이었지만 가이드인 안준영님께서 차분히 다양한 얘기를 해주셔서 지식이 +1이상이 되었고 편안히 잘 다녀왔습니다.,"호텔이 관광지와 가까워요
식당이 청결해요
가이드가 전문적이에요
가이드가 배려 깊고 세심해요"
5,big********,가족여행으로 좋아요,40대,2024.10.17,호빵맨 가이드님 고생많으셨습니다. 일정이 알차고 덕분에 편안하게 여행했습니다. 자유여행 했으면 이일정 다 돌아보질 못했을텐데 패키지로 다녀오길 잘 선택했네요🌸🌸,"호텔 부대시설이 좋아요
일정이 알차요
식당이 청결해요
가격이 합리적이에요
가이드가 전문적이에요"
5,imh*****,친구모임으로 좋아요,50대,2024.10.16,깨복쟁이 친구들과 처음 일본여행 설래기도하고 처음 가는거라 언어 가 통하지 안은조금에 두려움 ~~~괜한걱정이였었요^^ 조현주 가이드님 을만나 친절하고 오사카 구석 구석 에 대한 설명과 좋은점 나쁜점 설명두 잘해주시구 2박3일 내내 즐겁게 여행했읍니다 기회가 되다면 또 현짱 님 과 하고싶네요 가이드님 이 잇어 친구들과 좋은 추억두 쌓고 즐거운 여행이였읍니다^^,"객실이 깨끗해요
일정이 알차요
가격이 합리적이에요
현지 음식이 다양해요
가이드가 열정적이에요"
5,ima****,가족여행으로 좋아요,70대,2024.10.16,"나라,고베,교토,오사카 여행 후기 김포공항에서 오사카 2박3일(10/13-10/15) 일정으로 정선화 가이드 겸 인솔자(정짱)와 함께 일본 다녀왔습니다. 처음 김포공항에서 만난 정짱의 첫 인상은 단아하면서도 환한 미소가 예뻐 보였습니다. 함께한 일행들을 즐겁게 맞아 주었습니다. 간사이 공항에 내려 나라와 교토, 고베 일정이 빠듯하게 이어진 가운데서도 미소를 잊지 않았고 각 조(1~9조)를 이름 지어, 인솔하는데 효과적인 방법으로 신속하게 체크하고 확인하였습니다. 버스로 이동하는 가운데 틈틈이 여행 목적지 그곳의 지방 명소들을 ...","호텔이 시내에 있어요
일정이 알차요
식당 뷰가 좋아요
가격이 합리적이에요
가이드가 전문적이에요"
5,yur****,가족여행으로 좋아요,40대,2024.10.15,가이드님이 너무 친절하시고 유쾌하셔서 좋았어요,"호텔이 관광지와 가까워요
일정이 알차요
현지 음식이 다양해요
가격만큼 가치 있어요
가이드가 전문적이에요"
5,a01*********,가족여행으로 좋아요,60대,2024.10.15,쉬고싶어 잠대신 택한 딸과 동행한 일본여행 그러나 입국심사때 화장실에 베낭을 두고나와 난감했지만 정현숙가이드님께서 친절하고 냉정하며 다정하게 일처리를하여 같이여행온 다른분들께 피해를 주지않으면서도 깔끔하게 베낭을 찾아주셨다. 감사합니다. 2박3일 여행중에는 가이드님이 얘기하는 일본역사를 들어가며 둘러보니 더욱 재미 있었다. 일본인들은 남에게 피해를 안주려하고 남을 배려하는게 느껴졌다. 마주보고 사람이 걸어오면 미리 피해주는게 '우리나라사람들중에 마주보고 사람이오면 부딪치겠다 싶을정도로 직진하고 빨리걸어오는 사람이 꽤 많아 피해주면...,"호텔이 관광지와 가까워요
일정이 알차요
식당이 청결해요
가격이 합리적이에요
가이드가 전문적이에요"
5,pin******,아동동반 여행으로 좋아요,40대,2024.10.13,이번 여행은 신랑과 결혼기념일이기도 하고 아이들에게는 첫 해외여행이였습니다. 이런 뜻깊은 날에 솔직히 신랑과 둘이 다니는거라면 상관없었을텐데 아이들을 데리고 일본여행은 쉽지 않은 도전이기에 하나투어의 힘을 빌렸지요~^^; 그렇게 시작된 김미림가이드님♡ 인천공항미팅전부터 친절하고 꼼꼼한 설명은 물론이고 첫날의 도톤보리와 신사이바시에서의 빠듯한 시간이지만 최대한 맛집부터 산책코스까지 알려주셔서 시원한바람에 사케집들과 상점들이 있는 곳을 걷는데 아직도 도톤보리앓이 중입니다.ㅎㅎ 둘째날도 유니버셜재팬에서 마침 할로윈이 꼈는바램에 사람이 진...,"객실이 깨끗해요
즐길 거리가 다양해요
식당이 청결해요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요"
5,dip****,가족여행으로 좋아요,20대,2024.10.13,"엄마랑 둘이 다녀왔어요! 일정 재밌고 날씨도 맑고 다 좋았는데 제일 좋았던 건 가이드님이었어요 ☺️ 안내도 잘해주시고, 여행일정 내내 친절하고 세심하게 잘 챙겨주셔서 감사했습니다! 김미림 가이드님 항상 건강하세용 💓","호텔에서 쉬기 좋아요
일정이 알차요
현지 음식이 맛있어요
가격만큼 가치 있어요
가이드가 배려 깊고 세심해요"
5,kyk***,가족여행으로 좋아요,50대,2024.10.11,김주옥 가이드님이 전문적 열정적 배려가 많아 즐거운 여행이었습니다.,"객실이 깨끗해요
일정이 알차요
현지 음식이 맛있어요
가격이 합리적이에요
가이드가 배려 깊고 세심해요"
